day,sample_id,production_units,total_hours,idle_hours,mobilisation_cost,completed_blocks,blackout_conflicts,sequencing_violations,available_hours,utilisation_ratio,downtime_hours,downtime_events,weather_severity_total
7,9,4.5,48.0,0.0,65.0,1,0,0,48.0,1.0,0.0,0,0.0
8,9,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
9,9,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,9,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,9,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,9,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,9,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,9,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,10,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,10,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,10,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,10,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,10,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,10,6.5,48.0,0.0,0.0,1,0,0,48.0,1.0,0.0,0,0.0
7,10,4.5,48.0,0.0,65.0,1,0,0,48.0,1.0,0.0,0,0.0
8,10,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
9,10,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,10,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,10,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,10,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,10,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,10,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,11,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,11,4.549999999999999,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.6
3,11,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,11,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,11,4.549999999999999,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.6
6,11,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
7,11,2.5,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
8,11,2.0,24.0,24.0,65.0,0,0,0,48.0,0.5,0.0,0,0.0
9,11,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,11,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,11,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,11,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,11,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,11,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,12,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,12,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,12,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,12,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,12,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,12,6.5,48.0,0.0,0.0,1,0,0,48.0,1.0,0.0,0,0.0
7,12,4.5,48.0,0.0,65.0,1,0,0,48.0,1.0,0.0,0,0.0
8,12,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
9,12,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,12,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,12,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,12,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,12,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,12,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,13,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,13,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,13,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,13,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,13,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,13,6.5,48.0,0.0,0.0,1,0,0,48.0,1.0,0.0,0,0.0
7,13,4.5,48.0,0.0,65.0,1,0,0,48.0,1.0,0.0,0,0.0
8,13,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
9,13,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,13,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,13,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,13,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,13,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,13,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,14,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,14,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,14,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,14,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,14,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,14,6.5,48.0,0.0,0.0,1,0,0,48.0,1.0,0.0,0,0.0
7,14,4.5,48.0,0.0,65.0,1,0,0,48.0,1.0,0.0,0,0.0
8,14,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
9,14,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,14,1.4,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.3
11,14,1.4,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.3
12,14,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,14,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,14,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,15,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,15,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,15,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,15,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,15,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,15,4.549999999999999,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.6
7,15,4.5,48.0,0.0,65.0,0,0,0,48.0,1.0,0.0,0,0.0
8,15,1.4,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.3
9,15,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,15,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,15,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,15,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,15,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,15,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,16,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,16,4.549999999999999,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.6
3,16,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,16,4.549999999999999,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.6
5,16,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,16,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
7,16,4.5,48.0,0.0,65.0,0,0,0,48.0,1.0,0.0,0,0.0
8,16,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
9,16,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,16,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,16,1.4,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.3
12,16,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,16,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,16,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,17,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,17,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,17,2.0999999999999996,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.3
4,17,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,17,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,17,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
7,17,2.5,24.0,24.0,0.0,1,0,0,48.0,0.5,0.0,0,0.0
8,17,2.0,24.0,24.0,65.0,0,0,0,48.0,0.5,0.0,0,0.0
9,17,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,17,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,17,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,17,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,17,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,17,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,18,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,18,3.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
3,18,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,18,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,18,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,18,6.5,48.0,0.0,0.0,1,0,0,48.0,1.0,0.0,0,0.0
7,18,4.5,48.0,0.0,65.0,0,0,0,48.0,1.0,0.0,0,0.0
8,18,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
9,18,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,18,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,18,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,18,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,18,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,18,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,19,2.0999999999999996,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.3
2,19,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,19,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,19,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,19,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,19,4.549999999999999,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.6
7,19,4.5,48.0,0.0,65.0,0,0,0,48.0,1.0,0.0,0,0.0
8,19,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
9,19,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,19,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,19,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,19,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,19,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,19,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,20,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,20,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,20,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,20,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,20,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,20,6.5,48.0,0.0,0.0,1,0,0,48.0,1.0,0.0,0,0.0
7,20,4.5,48.0,0.0,65.0,1,0,0,48.0,1.0,0.0,0,0.0
8,20,1.4,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.3
9,20,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,20,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,20,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,20,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,20,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,20,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,21,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,21,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,21,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,21,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
5,21,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
6,21,4.549999999999999,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.6
7,21,4.5,48.0,0.0,65.0,0,0,0,48.0,1.0,0.0,0,0.0
8,21,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
9,21,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
10,21,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
11,21,2.0,24.0,24.0,0.0,0,0,0,48.0,0.5,0.0,0,0.0
12,21,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
13,21,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
14,21,0.0,0.0,48.0,0.0,0,0,0,48.0,0.0,0.0,0,0.0
1,22,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
2,22,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
3,22,3.0,24.0,0.0,0.0,0,0,0,24.0,1.0,0.0,0,0.0
4,22,6.5,48.0,0.0,0.0,0,0,0,48.0,1.0,0.0,0,0.0
