day,sample_id,production_units,total_hours,idle_hours,mobilisation_cost,completed_blocks,blackout_conflicts,sequencing_violations,available_hours,utilisation_ratio,downtime_hours,downtime_events,weather_severity_total
32,0,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
33,0,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
34,0,4.274,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
36,0,2.622,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
37,0,2.908,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
38,0,4.156000000000001,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
39,0,0.0,0.0,168.0,0.0,0,0,0,168.0,0.0,0.0,0,0.0
40,0,2.771,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
41,0,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
1,1,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
2,1,2.051,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
3,1,7.898818687934472,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,0.0
4,1,4.1041,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.8999999999999999
5,1,8.805,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
6,1,8.805,96.0,72.0,0.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
8,1,2.062,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
9,1,4.541,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
10,1,6.861000000000001,72.0,48.0,50.0,0,0,0,120.0,0.6,0.0,0,0.0
11,1,5.0344,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.8999999999999999
12,1,7.237,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
13,1,8.900000000000002,96.0,96.0,200.0,0,0,0,192.0,0.5,0.0,0,0.0
15,1,7.515199999999999,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,1.5
16,1,4.5009999999999994,48.0,120.0,50.0,0,0,0,168.0,0.2857142857142857,0.0,0,0.0
17,1,7.8995,120.0,48.0,50.0,0,0,0,168.0,0.7142857142857143,0.0,0,1.5
18,1,4.715,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
19,1,10.633000000000001,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
20,1,9.514,72.0,72.0,50.0,0,0,0,144.0,0.5,0.0,0,0.0
22,1,8.2691,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,1.2
23,1,6.9895,96.0,72.0,100.0,0,0,0,168.0,0.5714285714285714,0.0,0,1.2
24,1,2.989,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.0
25,1,15.104000000000001,120.0,72.0,200.0,0,0,0,192.0,0.625,0.0,0,0.0
26,1,11.387,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,0.0
27,1,8.398,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
29,1,9.835999999999999,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
30,1,3.6385999999999994,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.6
31,1,6.701,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
32,1,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
33,1,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
34,1,4.274,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
36,1,2.622,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
37,1,2.908,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
38,1,4.156000000000001,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
39,1,0.0,0.0,168.0,0.0,0,0,0,168.0,0.0,0.0,0,0.0
40,1,2.771,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
41,1,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
1,2,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
2,2,2.051,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
3,2,8.696,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,0.0
4,2,5.8629999999999995,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
5,2,8.805,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
6,2,8.805,96.0,72.0,0.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
8,2,2.062,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
9,2,2.49,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.0
10,2,6.861000000000001,72.0,48.0,100.0,0,0,0,120.0,0.6,0.0,0,0.0
11,2,5.141,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
12,2,4.971,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
13,2,8.900000000000002,96.0,96.0,200.0,0,0,0,192.0,0.5,0.0,0,0.0
15,2,10.736,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,0.0
16,2,4.5009999999999994,48.0,120.0,50.0,0,0,0,168.0,0.2857142857142857,0.0,0,0.0
17,2,11.285,120.0,48.0,50.0,0,0,0,168.0,0.7142857142857143,0.0,0,0.0
18,2,4.715,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
19,2,10.633000000000001,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
20,2,9.296,72.0,72.0,50.0,0,0,0,144.0,0.5,0.0,0,0.0
22,2,11.725,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
23,2,6.8100000000000005,72.0,96.0,50.0,0,0,0,168.0,0.42857142857142855,0.0,0,0.0
24,2,2.989,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.0
25,2,15.104000000000001,120.0,72.0,200.0,0,0,0,192.0,0.625,0.0,0,0.0
26,2,8.479,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
27,2,8.398,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
29,2,9.835999999999999,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
30,2,5.198,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
31,2,6.701,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
32,2,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
33,2,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
34,2,4.274,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
36,2,1.8353999999999997,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.3
37,2,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
38,2,2.9092000000000002,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.6
39,2,0.0,0.0,168.0,0.0,0,0,0,168.0,0.0,0.0,0,0.0
40,2,2.771,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
41,2,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
1,3,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
2,3,0.0,0.0,168.0,0.0,0,0,0,168.0,0.0,0.0,0,0.0
3,3,6.0872,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,1.2
4,3,5.8629999999999995,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
5,3,8.805,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
6,3,8.805,96.0,72.0,0.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
8,3,2.062,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
9,3,4.541,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
10,3,6.861000000000001,72.0,48.0,50.0,0,0,0,120.0,0.6,0.0,0,0.0
11,3,7.192,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
12,3,7.237,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
13,3,8.900000000000002,96.0,96.0,200.0,0,0,0,192.0,0.5,0.0,0,0.0
15,3,8.757000000000001,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
16,3,4.5009999999999994,48.0,120.0,50.0,0,0,0,168.0,0.2857142857142857,0.0,0,0.0
17,3,11.285,120.0,48.0,50.0,0,0,0,168.0,0.7142857142857143,0.0,0,0.0
18,3,4.715,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
19,3,10.633000000000001,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
20,3,12.471,96.0,48.0,100.0,0,0,0,144.0,0.6666666666666666,0.0,0,0.0
22,3,14.347,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,0.0
23,3,9.985000000000001,96.0,72.0,50.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
24,3,2.989,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.0
25,3,15.104000000000001,120.0,72.0,200.0,0,0,0,192.0,0.625,0.0,0,0.0
26,3,5.49,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
27,3,8.398,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
29,3,9.835999999999999,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
30,3,5.198,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
31,3,4.6907,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.8999999999999999
32,3,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
33,3,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
34,3,4.274,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
36,3,2.622,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
37,3,2.908,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
38,3,4.156000000000001,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
39,3,0.0,0.0,168.0,0.0,0,0,0,168.0,0.0,0.0,0,0.0
40,3,2.771,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
41,3,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
1,4,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
2,4,2.051,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
3,4,8.079103300941206,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,0.0
4,4,5.8629999999999995,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
5,4,6.504999999999999,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
6,4,8.805,96.0,72.0,50.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
8,4,1.4433999999999998,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.3
9,4,4.541,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
10,4,6.861000000000001,72.0,48.0,50.0,0,0,0,120.0,0.6,0.0,0,0.0
11,4,5.0344,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.8999999999999999
12,4,7.237,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
13,4,8.178792116567458,96.0,96.0,200.0,0,0,0,192.0,0.5,0.0,0,0.0
15,4,10.736,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,0.0
16,4,4.5009999999999994,48.0,120.0,50.0,0,0,0,168.0,0.2857142857142857,0.0,0,0.0
17,4,11.285,120.0,48.0,50.0,0,0,0,168.0,0.7142857142857143,0.0,0,0.0
18,4,4.715,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
19,4,10.633000000000001,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
20,4,8.754,72.0,72.0,100.0,0,0,0,144.0,0.5,0.0,0,0.0
22,4,14.347,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,0.0
23,4,9.985000000000001,96.0,72.0,50.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
24,4,2.989,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.0
25,4,12.296000000000001,96.0,96.0,150.0,0,0,0,192.0,0.5,0.0,0,0.0
26,4,11.387,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
27,4,5.715999999999999,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
29,4,9.835999999999999,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
30,4,5.198,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
31,4,6.701,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
32,4,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
33,4,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
34,4,2.9917999999999996,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.6
36,4,2.622,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
37,4,2.908,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
38,4,4.156000000000001,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
39,4,0.0,0.0,168.0,0.0,0,0,0,168.0,0.0,0.0,0,0.0
40,4,2.771,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
41,4,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
1,5,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
2,5,2.051,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
3,5,6.0872,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,1.2
4,5,5.8629999999999995,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
5,5,8.805,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
6,5,6.163499999999999,96.0,72.0,0.0,0,0,0,168.0,0.5714285714285714,0.0,0,1.2
8,5,2.062,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
9,5,2.49,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.0
10,5,4.8100000000000005,48.0,72.0,50.0,0,0,0,120.0,0.4,0.0,0,0.0
11,5,7.192,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
12,5,7.237,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
13,5,8.900000000000002,96.0,96.0,200.0,0,0,0,192.0,0.5,0.0,0,0.0
15,5,8.757000000000001,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
16,5,4.5009999999999994,48.0,120.0,50.0,0,0,0,168.0,0.2857142857142857,0.0,0,0.0
17,5,9.104,96.0,72.0,50.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
18,5,4.715,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
19,5,10.633000000000001,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
20,5,12.471,96.0,48.0,100.0,0,0,0,144.0,0.6666666666666666,0.0,0,0.0
22,5,14.347,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,0.0
23,5,9.985000000000001,96.0,72.0,50.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
24,5,2.989,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.0
25,5,12.421999999999999,96.0,96.0,150.0,0,0,0,192.0,0.5,0.0,0,0.0
26,5,11.387,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
27,5,8.398,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
29,5,9.835999999999999,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
30,5,5.198,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
31,5,6.701,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
32,5,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
33,5,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
34,5,4.274,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
36,5,2.622,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
37,5,2.908,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
38,5,2.016,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.0
39,5,0.0,0.0,168.0,0.0,0,0,0,168.0,0.0,0.0,0,0.0
40,5,2.771,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
41,5,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
1,6,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
2,6,2.051,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
3,6,8.696,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,0.0
4,6,4.1041,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.8999999999999999
5,6,8.805,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
6,6,4.7201,72.0,96.0,0.0,0,0,0,168.0,0.42857142857142855,0.0,0,0.8999999999999999
8,6,2.062,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
9,6,3.1787,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.6
10,6,6.861000000000001,72.0,48.0,50.0,0,0,0,120.0,0.6,0.0,0,0.0
11,6,7.192,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
12,6,7.237,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
13,6,6.205722648001144,96.0,96.0,200.0,0,0,0,192.0,0.5,0.0,0,1.2
15,6,10.736,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,0.0
16,6,4.5009999999999994,48.0,120.0,50.0,0,0,0,168.0,0.2857142857142857,0.0,0,0.0
17,6,11.285,120.0,48.0,50.0,0,0,0,168.0,0.7142857142857143,0.0,0,0.0
18,6,4.715,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
19,6,10.633000000000001,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
20,6,12.471,96.0,48.0,100.0,0,0,0,144.0,0.6666666666666666,0.0,0,0.0
22,6,14.347,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,0.0
23,6,9.985000000000001,96.0,72.0,50.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
24,6,2.0923,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.3
25,6,12.296000000000001,96.0,96.0,150.0,0,0,0,192.0,0.5,0.0,0,0.0
26,6,11.387,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
27,6,8.398,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
29,6,9.835999999999999,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
30,6,5.198,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
31,6,6.701,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
32,6,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
33,6,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
34,6,4.274,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
36,6,2.622,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
37,6,2.908,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
38,6,4.156000000000001,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
39,6,0.0,0.0,168.0,0.0,0,0,0,168.0,0.0,0.0,0,0.0
40,6,2.771,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
41,6,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
1,7,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
2,7,2.051,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
3,7,6.0872,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,1.2
4,7,2.8819,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.6
5,7,6.504999999999999,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
6,7,8.805,96.0,72.0,50.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
8,7,2.062,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
9,7,4.541,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
10,7,4.371,48.0,72.0,50.0,0,0,0,120.0,0.4,0.0,0,0.0
11,7,5.0344,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.8999999999999999
12,7,7.237,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
13,7,8.900000000000002,96.0,96.0,200.0,0,0,0,192.0,0.5,0.0,0,0.0
15,7,10.736,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,0.0
16,7,4.5009999999999994,48.0,120.0,50.0,0,0,0,168.0,0.2857142857142857,0.0,0,0.0
17,7,11.285,120.0,48.0,50.0,0,0,0,168.0,0.7142857142857143,0.0,0,0.0
18,7,4.715,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
19,7,10.633000000000001,96.0,96.0,50.0,0,0,0,192.0,0.5,0.0,0,0.0
20,7,12.471,96.0,48.0,100.0,0,0,0,144.0,0.6666666666666666,0.0,0,0.0
22,7,14.347,120.0,72.0,50.0,0,0,0,192.0,0.625,0.0,0,0.0
23,7,9.985000000000001,96.0,72.0,50.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
24,7,2.989,24.0,168.0,50.0,0,0,0,192.0,0.125,0.0,0,0.0
25,7,15.104000000000001,120.0,72.0,200.0,0,0,0,192.0,0.625,0.0,0,0.0
26,7,8.579,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
27,7,5.59,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
29,7,9.835999999999999,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
30,7,5.198,48.0,144.0,50.0,0,0,0,192.0,0.25,0.0,0,0.0
31,7,6.701,72.0,120.0,50.0,0,0,0,192.0,0.375,0.0,0,0.0
32,7,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
33,7,1.652,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
34,7,4.274,48.0,144.0,0.0,0,0,0,192.0,0.25,0.0,0,0.0
36,7,2.622,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
37,7,2.908,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
38,7,4.156000000000001,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
39,7,0.0,0.0,168.0,0.0,0,0,0,168.0,0.0,0.0,0,0.0
40,7,2.771,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
41,7,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
1,8,0.0,0.0,192.0,0.0,0,0,0,192.0,0.0,0.0,0,0.0
2,8,0.913261833865064,24.0,144.0,0.0,0,0,0,168.0,0.14285714285714285,0.0,0,0.0
3,8,7.970342030110172,96.0,96.0,0.0,0,0,0,192.0,0.5,0.0,0,0.0
4,8,5.8629999999999995,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
5,8,8.805,96.0,96.0,100.0,0,0,0,192.0,0.5,0.0,0,0.0
6,8,8.805,96.0,72.0,0.0,0,0,0,168.0,0.5714285714285714,0.0,0,0.0
8,8,2.062,24.0,168.0,0.0,0,0,0,192.0,0.125,0.0,0,0.0
9,8,4.541,48.0,144.0,100.0,0,0,0,192.0,0.25,0.0,0,0.0
10,8,4.541,48.0,72.0,0.0,0,0,0,120.0,0.4,0.0,0,0.0
11,8,7.192,72.0,120.0,0.0,0,0,0,192.0,0.375,0.0,0,0.0
