day,shift_id,machine_id,machine_role,sample_id,production_units,total_hours,idle_hours,mobilisation_cost,sequencing_violations,blackout_conflicts,available_hours,utilisation_ratio,downtime_hours,downtime_events,weather_severity_total
6,S1,H2,grapple_skidder,5,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,5,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,5,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,6,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,6,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,6,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,6,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,6,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,6,2.0999999999999996,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
7,S1,H1,feller_buncher,6,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,6,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,7,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,7,1.4,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
4,S1,H1,feller_buncher,7,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,7,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,7,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,7,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,7,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,8,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,8,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,8,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,8,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,8,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,8,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,8,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,8,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,9,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,9,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,9,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,9,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,9,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,9,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,9,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,9,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,10,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,10,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,10,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,10,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,10,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,10,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,10,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,10,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,11,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,11,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,11,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,11,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,11,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,11,2.0999999999999996,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
7,S1,H1,feller_buncher,11,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,11,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,12,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,12,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,12,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,12,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,12,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,12,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,12,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,12,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,13,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,13,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,13,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,13,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,13,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,13,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,13,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,13,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,14,2.4499999999999997,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
2,S1,H2,grapple_skidder,14,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,14,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,14,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,14,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,14,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,14,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,14,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,15,2.4499999999999997,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
2,S1,H2,grapple_skidder,15,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,15,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,15,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,15,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,15,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,15,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,15,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,16,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,16,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,16,2.4499999999999997,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
5,S1,H1,feller_buncher,16,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,16,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,16,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,16,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,16,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,17,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,17,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,17,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,17,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,17,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,17,2.0999999999999996,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
7,S1,H1,feller_buncher,17,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,17,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,18,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,18,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,18,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,18,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,18,2.0999999999999996,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
7,S1,H1,feller_buncher,18,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,18,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,19,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,19,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,19,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,19,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,19,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,19,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,19,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,20,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,20,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,20,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,20,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,20,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,20,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,20,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,20,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,21,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,21,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,21,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,21,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,21,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,21,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,21,2.4499999999999997,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
7,S1,H2,grapple_skidder,21,2.0999999999999996,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
1,S1,H1,feller_buncher,22,2.1176290559181257,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,22,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,22,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,22,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,22,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,22,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,22,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,22,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,23,2.4499999999999997,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
2,S1,H2,grapple_skidder,23,1.4,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
4,S1,H1,feller_buncher,23,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,23,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,23,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,23,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,23,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,23,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,24,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,24,1.4,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
4,S1,H1,feller_buncher,24,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,24,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,24,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,24,2.0999999999999996,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
7,S1,H1,feller_buncher,24,2.4499999999999997,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
7,S1,H2,grapple_skidder,24,2.0999999999999996,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
1,S1,H1,feller_buncher,25,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,25,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,25,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,25,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,25,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,25,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,25,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,25,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,26,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,26,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,26,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,26,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,26,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,26,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,26,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,26,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,27,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,27,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,27,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,27,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,27,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,27,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,27,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,28,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,28,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,28,2.4499999999999997,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
5,S1,H1,feller_buncher,28,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,28,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,28,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,28,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,29,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,29,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,29,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,29,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,29,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H1,feller_buncher,29,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,29,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,30,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,30,1.4,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
4,S1,H1,feller_buncher,30,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,30,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,30,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,30,2.0999999999999996,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.3
7,S1,H1,feller_buncher,30,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
7,S1,H2,grapple_skidder,30,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
1,S1,H1,feller_buncher,31,2.5930410442734475,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
2,S1,H2,grapple_skidder,31,2.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
4,S1,H1,feller_buncher,31,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H1,feller_buncher,31,3.5,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
5,S1,H2,grapple_skidder,31,3.0,24.0,0.0,65.0,0,0,24.0,1.0,0.0,0,0.0
6,S1,H2,grapple_skidder,31,3.0,24.0,0.0,0.0,0,0,24.0,1.0,0.0,0,0.0
